Store,Date,Sales,Open,Promo,DayOfWeek,StoreType
3,2015-07-13,4967,1,0,0,b
3,2015-07-14,4524,1,0,1,b
3,2015-07-15,4958,1,0,2,b
3,2015-07-16,4475,1,0,3,b
3,2015-07-17,4323,1,0,4,b
3,2015-07-18,3727,1,0,5,b
3,2015-07-19,0,0,0,6,b
3,2015-07-20,4898,1,1,0,b
3,2015-07-21,4473,1,0,1,b
3,2015-07-22,5512,1,1,2,b
3,2015-07-23,4801,1,0,3,b
3,2015-07-24,4361,1,0,4,b
3,2015-07-25,2797,1,0,5,b
3,2015-07-26,0,0,0,6,b
3,2015-07-27,4478,1,0,0,b
3,2015-07-28,5033,1,1,1,b
3,2015-07-29,4500,1,1,2,b
3,2015-07-30,3694,1,0,3,b
3,2015-07-31,4540,1,0,4,b
